Fecha,S&P500,Comunicaciones,Servicios Públicos,Energético,Inmobiliario,Bienes Consumo Perecederos,Bienes Consumo Duradero,Industrial,Material,Financiero,Tecnológico,Salud
2005-02-16,1210.3399658203125,,15.617037773132324,25.430068969726562,,14.846078872680664,27.081321716308594,21.578128814697266,20.326370239257812,17.00472640991211,15.877875328063965,22.036184310913086
2005-02-17,1200.75,,15.5851469039917,25.088560104370117,,14.75191879272461,26.946908950805664,21.3818416595459,20.25270652770996,16.853601455688477,15.619124412536621,22.006723403930664
2005-02-18,1201.5899658203125,,15.420371055603027,25.643497467041016,,14.733084678649902,26.89155387878418,21.3818416595459,20.48040199279785,16.67448616027832,15.58775806427002,22.33815574645996
2005-02-22,1184.1600341796875,,15.053594589233398,25.460554122924805,,14.513373374938965,26.361793518066406,21.038331985473633,20.172334671020508,16.42820167541504,15.501508712768555,22.073009490966797
2005-02-23,1190.800048828125,,15.133328437805176,25.78375244140625,,14.55103874206543,26.5278377532959,21.06636619567871,20.48040199279785,16.579336166381836,15.45445728302002,22.17612648010254
2005-02-24,1200.199951171875,,15.250266075134277,26.289934158325195,,14.620100975036621,26.551559448242188,21.36781883239746,20.70142364501953,16.601726531982422,15.58775806427002,22.345516204833984
2005-02-25,1211.3699951171875,,15.547943115234375,26.936357498168945,,14.670309066772461,26.678070068359375,21.543079376220703,21.02289581298828,16.769643783569336,15.68968677520752,22.529644012451172
2005-02-28,1203.5999755859375,,15.441630363464355,26.741207122802734,,14.638923645019531,26.567367553710938,21.416893005371094,20.82197380065918,16.607316970825195,15.6426362991333,22.190847396850586
2005-03-01,1210.4100341796875,,15.484149932861328,26.222848892211914,,14.75820255279541,26.867839813232422,21.48699188232422,20.84876251220703,16.769643783569336,15.83082389831543,22.367616653442383
2005-03-02,1210.0799560546875,,15.4682035446167,26.60704231262207,,14.720529556274414,26.883655548095703,21.550092697143555,20.788484573364258,16.719270706176758,15.791617393493652,22.389707565307617
2005-03-03,1210.469970703125,,15.547943115234375,27.04612159729004,,14.820972442626953,26.852025985717773,21.599166870117188,20.76839828491211,16.691274642944336,15.674007415771484,22.367616653442383
2005-03-04,1222.1199951171875,,15.792455673217773,27.393733978271484,,14.896299362182617,27.081321716308594,21.900611877441406,21.41802978515625,16.903980255126953,15.775938034057617,22.573837280273438
2005-03-07,1225.31005859375,,15.904077529907227,27.204681396484375,,14.852361679077148,27.105045318603516,22.005775451660156,21.183629989624023,16.903980255126953,15.8935546875,22.62538719177246
2005-03-08,1219.4300537109375,,15.797774314880371,27.174190521240234,,14.783300399780273,26.962718963623047,21.991750717163086,21.130054473876953,16.87598991394043,15.760259628295898,22.47808837890625
2005-03-09,1207.010009765625,,15.51605224609375,26.424087524414062,,14.676587104797363,26.66225242614746,21.753400802612305,21.17692756652832,16.668893814086914,15.72889232635498,22.33815574645996
2005-03-10,1209.25,,15.617037773132324,25.88743782043457,,14.707975387573242,26.70969581604004,21.80246353149414,20.909042358398438,16.76404571533203,15.799467086791992,22.419160842895508
2005-03-11,1200.0799560546875,,15.547943115234375,26.100889205932617,,14.59498119354248,26.678070068359375,21.74639129638672,21.036287307739258,16.618511199951172,15.595597267150879,22.24240493774414
2005-03-14,1206.8299560546875,,15.787142753601074,26.289934158325195,,14.638923645019531,26.717601776123047,21.865562438964844,21.02958869934082,16.70806884765625,15.658316612243652,22.27923011779785
2005-03-15,1197.75,,15.718029975891113,25.924034118652344,,14.55103874206543,26.749235153198242,21.74639129638672,20.92913055419922,16.59612464904785,15.501508712768555,22.021451950073242
2005-03-16,1188.0699462890625,,15.574515342712402,26.009414672851562,,14.513373374938965,26.591096878051758,21.4940128326416,20.48040199279785,16.42820167541504,15.344686508178711,21.8078670501709
2005-03-17,1190.2099609375,,15.664875030517578,26.460691452026367,,14.563586235046387,26.614816665649414,21.48699188232422,20.721515655517578,16.3834285736084,15.336844444274902,21.881519317626953
2005-03-18,1189.6500244140625,,15.617752075195312,26.787410736083984,,14.516946792602539,26.462783813476562,21.513025283813477,20.718830108642578,16.301834106445312,15.25059986114502,21.860082626342773
2005-03-21,1183.780029296875,,15.612394332885742,26.55490493774414,,14.435003280639648,26.336095809936523,21.583383560180664,20.597864151000977,16.15553092956543,15.25059986114502,21.77140235900879
2005-03-22,1171.7099609375,,15.29639720916748,26.236745834350586,,14.35306167602539,26.1143798828125,21.463790893554688,20.530654907226562,15.857294082641602,15.1173095703125,21.77880096435547
2005-03-23,1172.530029296875,,15.221415519714355,25.735021591186523,,14.447606086730957,26.027284622192383,21.330114364624023,20.329042434692383,15.891051292419434,15.18002986907959,22.015287399291992
2005-03-24,1171.4200439453125,,15.38209056854248,25.716657638549805,,14.441309928894043,26.06686782836914,21.435644149780273,20.329042434692383,15.812273979187012,15.187868118286133,22.022672653198242
2005-03-28,1174.280029296875,,15.408864974975586,25.747255325317383,,14.453920364379883,26.248992919921875,21.414535522460938,20.21479606628418,15.924811363220215,15.203550338745117,22.00788688659668
2005-03-29,1165.3599853515625,,15.21605396270752,25.3311767578125,,14.42239761352539,25.91642189025879,21.06279182434082,19.764537811279297,15.868542671203613,15.0859375,21.933992385864258
2005-03-30,1181.4100341796875,,15.462431907653809,25.710540771484375,,14.611509323120117,26.336095809936523,21.463790893554688,20.100553512573242,16.065492630004883,15.313326835632324,22.281330108642578
2005-03-31,1180.5899658203125,,15.612394332885742,26.230619430541992,,14.51064682006836,26.25691795349121,21.407501220703125,20.268564224243164,15.975456237792969,15.336844444274902,22.067014694213867
2005-04-01,1172.9200439453125,,15.665950775146484,26.87920570373535,,14.371971130371094,26.0510311126709,21.203487396240234,20.20807647705078,15.755993843078613,15.203550338745117,21.87487030029297
2005-04-04,1176.1199951171875,,15.7088041305542,26.64669418334961,,14.453920364379883,26.122297286987305,21.182388305664062,20.087114334106445,15.868542671203613,15.25843620300293,21.9857234954834
2005-04-05,1181.3900146484375,,15.799843788146973,26.31017303466797,,14.561076164245605,26.280662536621094,21.287912368774414,20.127429962158203,15.913568496704102,15.289795875549316,22.42913246154785
2005-04-06,1184.0699462890625,,15.751641273498535,26.72624397277832,,14.523260116577148,26.169809341430664,21.294940948486328,20.228239059448242,16.020471572875977,15.266282081604004,22.443918228149414
2005-04-07,1191.1400146484375,,15.896251678466797,26.622211456298828,,14.624109268188477,26.288576126098633,21.47081184387207,20.450014114379883,16.082382202148438,15.470145225524902,22.673006057739258
2005-04-08,1181.199951171875,,15.773066520690918,26.13884735107422,,14.554771423339844,26.08271026611328,21.252727508544922,20.15432357788086,15.93607234954834,15.360371589660645,22.51041603088379
2005-04-11,1181.2099609375,,15.928393363952637,26.334632873535156,,14.592586517333984,25.940176010131836,21.294940948486328,20.087114334106445,15.96983528137207,15.274127006530762,22.488250732421875
2005-04-12,1187.760009765625,,16.078353881835938,25.918563842773438,,14.649324417114258,26.185649871826172,21.463790893554688,20.066957473754883,16.189289093017578,15.368213653564453,22.63605308532715
2005-04-13,1173.7900390625,,15.9658784866333,25.282228469848633,,14.579983711242676,25.789737701416016,21.090932846069336,19.509170532226562,15.952958106994629,15.148667335510254,22.739517211914062
2005-04-14,1162.050048828125,,15.815914154052734,25.269996643066406,,14.54846477508545,25.43341064453125,20.77434730529785,18.964824676513672,15.772884368896484,14.93696117401123,22.650835037231445
2005-04-15,1142.6199951171875,,15.537408828735352,24.309362411499023,,14.409790992736816,24.918724060058594,20.36632537841797,18.494386672973633,15.604072570800781,14.482181549072266,22.76168441772461
2005-04-18,1145.97998046875,,15.596330642700195,24.749919891357422,,14.315229415893555,24.96623420715332,20.429636001586914,18.79007911682129,15.733489990234375,14.497867584228516,22.60649871826172
2005-04-19,1152.780029296875,,15.815914154052734,25.3311767578125,,14.35306167602539,24.997913360595703,20.521099090576172,19.01857566833496,15.755993843078613,14.678213119506836,22.591716766357422
2005-04-20,1137.5,,15.676668167114258,24.81109619140625,,14.170256614685059,24.586156845092773,20.310039520263672,18.702726364135742,15.55904483795166,14.544909477233887,22.310890197753906
2005-04-21,1159.949951171875,,15.815914154052734,25.66769790649414,,14.409790992736816,25.19586181640625,20.851736068725586,19.05217742919922,15.649083137512207,14.93696117401123,22.613882064819336
2005-04-22,1152.1199951171875,,15.917682647705078,25.722768783569336,,14.258503913879395,24.815793991088867,20.605512619018555,18.87073516845703,15.609695434570312,14.756621360778809,22.532594680786133
2005-04-25,1162.0999755859375,,16.024795532226562,26.083772659301758,,14.409790992736816,25.03750228881836,20.851736068725586,19.05889892578125,15.806649208068848,14.858555793762207,22.58432960510254
2005-04-26,1151.8299560546875,,15.821274757385254,25.655466079711914,,14.302631378173828,24.863290786743164,20.584402084350586,18.69599723815918,15.716605186462402,14.756621360778809,22.443918228149414
2005-04-27,1156.3800048828125,,15.939099311828613,24.994657516479492,,14.35306167602539,24.894973754882812,20.6125431060791,18.514554977416992,15.93607234954834,14.811501502990723,22.613882064819336
2005-04-28,1143.219970703125,,15.869475364685059,24.4929256439209,,14.321544647216797,24.530733108520508,20.387432098388672,18.36670684814453,15.761635780334473,14.662524223327637,22.50302505493164
2005-04-29,1156.8499755859375,,16.09441566467285,24.81109619140625,,14.359358787536621,24.586156845092773,20.62661361694336,18.823684692382812,16.003599166870117,14.795822143554688,22.835590362548828
2005-05-02,1162.1600341796875,,16.137266159057617,25.25775146484375,,14.466522216796875,24.71285629272461,20.73917579650879,18.97826385498047,16.042980194091797,14.780139923095703,22.931657791137695
2005-05-03,1161.1700439453125,,16.056928634643555,24.664257049560547,,14.529556274414062,24.807870864868164,20.591432571411133,19.099214553833008,16.05986213684082,14.882075309753418,22.916881561279297
2005-05-04,1175.6500244140625,,16.072996139526367,24.95182228088379,,14.624109268188477,25.338397979736328,20.830636978149414,19.39492416381836,16.369354248046875,14.984002113342285,23.145978927612305
2005-05-05,1172.6300048828125,,16.00872802734375,25.221050262451172,,14.598896026611328,25.187946319580078,20.72510528564453,19.280670166015625,16.29619598388672,14.960492134094238,23.138587951660156
2005-05-06,1171.3499755859375,,15.971234321594238,25.147613525390625,,14.542168617248535,25.187946319580078,20.809526443481445,19.32771873474121,16.178037643432617,14.9996919631958,23.035120010375977
2005-05-09,1178.8399658203125,,16.10513687133789,25.484153747558594,,14.630409240722656,25.330476760864258,20.950225830078125,19.30083656311035,16.318706512451172,15.062417984008789,23.205093383789062
2005-05-10,1166.219970703125,,15.987306594848633,25.055849075317383,,14.54846477508545,25.021665573120117,20.70400619506836,19.011856079101562,16.104887008666992,14.905601501464844,23.057302474975586
2005-05-11,1171.1099853515625,,16.062284469604492,25.208818435668945,,14.598896026611328,25.013748168945312,20.851736068725586,19.032020568847656,16.178037643432617,14.976163864135742,23.153364181518555
2005-05-12,1159.3599853515625,,15.880191802978516,24.107460021972656,,14.529556274414062,24.88705062866211,20.62661361694336,18.514554977416992,16.02610206604004,14.991847038269043,23.12380027770996
2005-05-13,1154.050048828125,,15.623108863830566,23.740345001220703,,14.403489112854004,24.871219635009766,20.521099090576172,18.151647567749023,15.885418891906738,15.18002986907959,22.968616485595703
2005-05-16,1165.68994140625,,15.72486400604248,23.636323928833008,,14.542168617248535,25.18002700805664,20.809526443481445,18.232303619384766,16.166784286499023,15.321160316467285,23.242048263549805
2005-05-17,1173.800048828125,,15.906968116760254,24.058496475219727,,14.617806434631348,25.39381980895996,20.950225830078125,18.4876708984375,16.268070220947266,15.376052856445312,23.227270126342773
2005-05-18,1185.56005859375,,15.912320137023926,24.009550094604492,,14.756484031677246,25.892671585083008,21.266794204711914,18.95808982849121,16.459394454956055,15.595597267150879,23.278995513916016
2005-05-19,1191.0799560546875,,16.003368377685547,24.44397735595703,,14.844728469848633,26.098541259765625,21.294940948486328,18.864013671875,16.476276397705078,15.681845664978027,23.271604537963867
2005-05-20,1189.280029296875,,15.998017311096191,24.260421752929688,,14.825823783874512,26.027284622192383,21.287912368774414,18.743043899536133,16.459394454956055,15.705367088317871,23.2568302154541
2005-05-23,1193.8599853515625,,15.939099311828613,24.664257049560547,,14.851032257080078,26.193565368652344,21.435644149780273,18.89089584350586,16.48189926147461,15.760259628295898,23.301172256469727
2005-05-24,1194.0699462890625,,15.939099311828613,24.768268585205078,,14.825823783874512,26.146059036254883,21.379358291625977,18.830411911010742,16.425634384155273,15.838672637939453,23.330724716186523
2005-05-25,1190.010009765625,,15.981948852539062,25.147613525390625,,14.775395393371582,26.06686782836914,21.196449279785156,18.635520935058594,16.369354248046875,15.768097877502441,23.182926177978516
2005-05-26,1197.6199951171875,,16.024795532226562,25.276105880737305,,14.787993431091309,26.201480865478516,21.351226806640625,18.776647567749023,16.476276397705078,15.948439598083496,23.271604537963867
2005-05-27,1198.780029296875,,16.08906364440918,25.69830322265625,,14.74387264251709,26.201480865478516,21.3371524810791,18.837129592895508,16.504411697387695,15.924909591674805,23.19770050048828
2005-05-31,1191.5,,16.08371353149414,25.502498626708984,,14.693449020385742,26.106464385986328,21.280868530273438,18.702726364135742,16.476276397705078,15.822980880737305,23.12380027770996
2005-06-01,1202.219970703125,,16.292585372924805,25.985883712768555,,14.794303894042969,26.217315673828125,21.358257293701172,18.984975814819336,16.605701446533203,15.979808807373047,23.182926177978516
2005-06-02,1204.2900390625,,16.271162033081055,25.936931610107422,,14.832127571105957,26.351932525634766,21.358257293701172,18.924488067626953,16.560684204101562,16.050371170043945,23.182926177978516
2005-06-03,1196.02001953125,,16.324724197387695,26.083772659301758,,14.712361335754395,26.16189193725586,21.25977325439453,18.884170532226562,16.476276397705078,15.877875328063965,23.101634979248047
2005-06-06,1197.510009765625,,16.30865478515625,26.163312911987305,,14.718663215637207,26.201480865478516,21.27384376525879,18.830411911010742,16.51566505432129,15.854354858398438,23.109024047851562
2005-06-07,1197.260009765625,,16.34615135192871,25.91245460510254,,14.775395393371582,26.241073608398438,21.365297317504883,18.944656372070312,16.504411697387695,15.791617393493652,23.116416931152344
2005-06-08,1194.6700439453125,,16.378286361694336,25.985883712768555,,14.737567901611328,26.13022232055664,21.23163414001465,18.81696891784668,16.51566505432129,15.822980880737305,22.953838348388672
2005-06-09,1200.9300537109375,,16.39434814453125,26.738468170166016,,14.74387264251709,26.233158111572266,21.238662719726562,18.736324310302734,16.56630516052246,15.901398658752441,23.049903869628906
2005-06-10,1198.1099853515625,,16.453266143798828,26.707876205444336,,14.7312650680542,26.233158111572266,21.21051597595215,18.904325485229492,16.51566505432129,15.815146446228027,22.99817657470703
2005-06-13,1200.8199462890625,,16.522897720336914,26.8118953704834,,14.781702995300293,26.272747039794922,21.245702743530273,19.025300979614258,16.51566505432129,15.877875328063965,23.09424591064453
2005-06-14,1203.9100341796875,,16.56574058532715,26.977096557617188,,14.756484031677246,26.54987907409668,21.196449279785156,19.05889892578125,16.560684204101562,15.783781051635742,23.293773651123047
2005-06-15,1206.5799560546875,,16.485408782958984,27.30138397216797,,14.762784957885742,26.54987907409668,21.217554092407227,19.24034309387207,16.60007095336914,15.877875328063965,23.205093383789062
2005-06-16,1210.9599609375,,16.458621978759766,27.686853408813477,,14.718663215637207,26.605308532714844,21.238662719726562,19.441959381103516,16.684478759765625,15.90923023223877,23.352903366088867
2005-06-17,1216.9599609375,,16.668668746948242,28.13553237915039,,14.757935523986816,26.715539932250977,21.411449432373047,19.44938850402832,16.772216796875,15.91707706451416,23.46853256225586
2005-06-20,1216.0999755859375,,16.701065063476562,28.166221618652344,,14.75159740447998,26.73139190673828,21.33386993408203,19.246793746948242,16.73259735107422,15.8935546875,23.438888549804688
2005-06-21,1213.6099853515625,,16.72266387939453,27.570838928222656,,14.719925880432129,26.747255325317383,21.326820373535156,19.145490646362305,16.79486083984375,15.964119911193848,23.401823043823242
2005-06-22,1213.8800048828125,,16.873855590820312,27.73043441772461,,14.732596397399902,26.739322662353516,21.221025466918945,19.125232696533203,16.772216796875,15.995485305786133,23.320289611816406
2005-06-23,1200.72998046875,,16.922452926635742,27.75499153137207,,14.548906326293945,26.27147102355957,20.79082489013672,18.672760009765625,16.619382858276367,15.870030403137207,23.16462516784668
2005-06-24,1191.5699462890625,,16.80366325378418,27.583127975463867,,14.403233528137207,26.041501998901367,20.656831741333008,18.463415145874023,16.591081619262695,15.674007415771484,23.053428649902344
2005-06-27,1190.68994140625,,16.906251907348633,28.006633758544922,,14.390569686889648,25.922557830810547,20.628625869750977,18.4161376953125,16.585420608520508,15.548545837402344,22.957056045532227
2005-06-28,1201.5699462890625,,17.073637008666992,27.48491859436035,,14.57424545288086,26.287328720092773,20.988292694091797,18.70652961730957,16.709945678710938,15.74458122253418,23.186853408813477
2005-06-29,1199.8499755859375,,17.025043487548828,27.46037483215332,,14.536246299743652,26.128740310668945,20.85430908203125,18.62548828125,16.789196014404297,15.768097877502441,23.157211303710938
2005-06-30,1191.3299560546875,,17.041236877441406,27.28237533569336,,14.409567832946777,25.993919372558594,20.720298767089844,18.328350067138672,16.6816463470459,15.619124412536621,23.001543045043945
2005-07-01,1194.43994140625,,17.197830200195312,27.890012741088867,,14.460241317749023,26.05736541748047,20.79082489013672,18.314838409423828,16.698625564575195,15.658316612243652,22.971887588500977
2005-07-05,1204.989990234375,,17.230224609375,28.724750518798828,,14.542573928833008,26.30318832397461,20.85430908203125,18.362112045288086,16.83448028564453,15.760259628295898,23.053428649902344
2005-07-06,1194.93994140625,,16.938648223876953,28.209182739257812,,14.403233528137207,26.065296173095703,20.621566772460938,18.301334381103516,16.709945678710938,15.72105884552002,22.905174255371094
2005-07-07,1197.8699951171875,,17.073637008666992,28.571311950683594,,14.377899169921875,26.14459228515625,20.67092514038086,18.34186363220215,16.743911743164062,15.752415657043457,22.897754669189453
2005-07-08,1211.8599853515625,,17.27342987060547,28.38104820251465,,14.567910194396973,26.549009323120117,21.03060531616211,18.699779510498047,16.913726806640625,16.034690856933594,23.17203140258789
2005-07-11,1219.43994140625,,17.370615005493164,28.589719772338867,,14.65025520324707,26.69174575805664,21.065872192382812,18.956403732299805,16.987314224243164,16.199350357055664,23.24616050720215
2005-07-12,1222.2099609375,,17.41921615600586,28.847518920898438,,14.662919998168945,26.866207122802734,20.953033447265625,18.909130096435547,16.987314224243164,16.28559684753418,23.231332778930664
2005-07-13,1223.2900390625,,17.467815399169922,28.681781768798828,,14.719925880432129,26.794837951660156,21.016511917114258,18.848344802856445,17.06090545654297,16.35616683959961,23.105314254760742
2005-07-14,1226.5,,17.295021057128906,27.994373321533203,,14.802264213562012,26.93756675720215,21.206928253173828,18.875362396240234,17.145814895629883,16.49730682373047,23.24616050720215
2005-07-15,1227.9200439453125,,17.289627075195312,27.84705352783203,,14.795928001403809,27.048587799072266,21.17871856689453,18.841590881347656,17.191091537475586,16.489456176757812,23.357345581054688
2005-07-18,1221.1300048828125,,17.278823852539062,27.73043441772461,,14.726259231567383,27.072378158569336,21.136404037475586,18.801074981689453,17.00996208190918,16.39535903930664,23.21650505065918
2005-07-19,1229.3499755859375,,17.295021057128906,28.3258056640625,,14.700922966003418,27.238895416259766,21.312715530395508,19.104970932006836,17.004304885864258,16.638442993164062,23.22391700744629
2005-07-20,1235.199951171875,,17.38681411743164,28.356487274169922,,14.757935523986816,27.341997146606445,21.559551239013672,19.402109146118164,17.06656265258789,16.583547592163086,23.557485580444336
2005-07-21,1227.0400390625,,17.073637008666992,28.080293655395508,,14.700922966003418,27.27855110168457,21.44671058654785,19.307573318481445,16.976001739501953,16.473783493041992,23.305461883544922
2005-07-22,1233.6800537109375,,17.17083740234375,29.086872100830078,,14.745261192321777,27.41336441040039,21.51018714904785,19.429128646850586,17.06656265258789,16.43457794189453,23.275806427001953
2005-07-25,1229.030029296875,,17.176227569580078,29.356952667236328,,14.69459056854248,27.199251174926758,21.355026245117188,19.267051696777344,16.998640060424805,16.34832763671875,23.134967803955078
2005-07-26,1231.1600341796875,,17.235628128051758,29.289426803588867,,14.770602226257324,27.42129135131836,21.460813522338867,18.99691390991211,17.02128028869629,16.473783493041992,23.24616050720215
2005-07-27,1236.7900390625,,17.311233520507812,29.43674087524414,,14.808600425720215,27.492658615112305,21.545452117919922,19.199514389038086,17.043922424316406,16.583547592163086,23.461130142211914
2005-07-28,1243.719970703125,,17.41921615600586,29.52266502380371,,14.93527889251709,27.770193099975586,21.665327072143555,19.41562271118164,17.094867706298828,16.591400146484375,23.683507919311523
2005-07-29,1234.1800537109375,,17.42460823059082,29.215776443481445,,14.871936798095703,27.46885871887207,21.51018714904785,19.341337203979492,16.942035675048828,16.50515365600586,23.520429611206055
2005-08-01,1235.3499755859375,,17.197830200195312,29.52266502380371,,14.795928001403809,27.47679901123047,21.496078491210938,19.246793746948242,16.942035675048828,16.512977600097656,23.639028549194336
2005-08-02,1244.1199951171875,,17.59740447998047,30.013675689697266,,14.846607208251953,27.611610412597656,21.467863082885742,19.537179946899414,17.06656265258789,16.677644729614258,23.72798728942871
2005-08-03,1245.0400390625,,17.645998001098633,29.866378784179688,,14.87827205657959,27.492658615112305,21.425554275512695,19.61821937561035,17.08921241760254,16.78742218017578,23.787288665771484
2005-08-04,1235.8599853515625,,17.532609939575195,29.927745819091797,,14.75159740447998,27.254764556884766,21.284509658813477,19.408872604370117,16.970340728759766,16.630596160888672,23.550081253051758
2005-08-05,1226.4200439453125,,17.230224609375,29.700651168823242,,14.656585693359375,27.048587799072266,21.17166519165039,19.307573318481445,16.777875900268555,16.591400146484375,23.38699722290039
2005-08-08,1223.1300048828125,,16.879247665405273,30.130319595336914,,14.631254196166992,26.985151290893555,21.122291564941406,19.307573318481445,16.709945678710938,16.458105087280273,23.298049926757812
2005-08-09,1231.3800048828125,,17.05744171142578,30.062788009643555,,14.656585693359375,27.286489486694336,21.277441024780273,19.429128646850586,16.81749725341797,16.583547592163086,23.564912796020508
2005-08-10,1229.1300048828125,,17.052040100097656,30.55381965637207,,14.631254196166992,27.270618438720703,21.26333999633789,19.489912033081055,16.80052375793457,16.39535903930664,23.5278377532959
2005-08-11,1237.81005859375,,17.154630661010742,30.848421096801758,,14.669256210327148,27.389564514160156,21.439659118652344,19.6519832611084,16.86278533935547,16.520830154418945,23.668685913085938
2005-08-12,1230.3900146484375,,17.138437271118164,30.793176651000977,,14.618583679199219,27.31820297241211,21.34797477722168,19.510164260864258,16.81749725341797,16.30128288269043,23.53525161743164
2005-08-15,1233.8699951171875,,17.203227996826172,30.492422103881836,,14.688258171081543,27.516448974609375,21.390289306640625,19.49666404724121,16.896747589111328,16.38753318786621,23.550081253051758
2005-08-16,1219.3399658203125,,16.93324851989746,29.823410034179688,,14.542573928833008,26.945510864257812,21.143455505371094,19.118478775024414,16.783540725708008,16.230716705322266,23.38699722290039
2005-08-17,1220.239990234375,,16.917049407958984,29.13599395751953,,14.536246299743652,27.104097366333008,21.199865341186523,19.098215103149414,16.823163986206055,16.371849060058594,23.431474685668945
2005-08-18,1219.02001953125,,16.981843948364258,29.07460594177246,,14.700922966003418,26.99308204650879,21.10818862915039,18.93613052368164,16.811840057373047,16.262081146240234,23.438888549804688
2005-08-19,1219.7099609375,,17.084434509277344,29.571758270263672,,14.681929588317871,26.858274459838867,21.192819595336914,18.976661682128906,16.840145111083984,16.27775764465332,23.275806427001953
2005-08-22,1221.72998046875,,17.197830200195312,29.64542579650879,,14.726259231567383,26.842411041259766,21.23514175415039,18.98341941833496,16.885425567626953,16.30912208557129,23.275806427001953
2005-08-23,1217.5899658203125,,17.338214874267578,29.590173721313477,,14.688258171081543,26.755189895629883,21.136404037475586,18.672760009765625,16.777875900268555,16.30128288269043,23.127553939819336
2005-08-24,1209.5899658203125,,17.257225036621094,29.872516632080078,,14.555244445800781,26.564870834350586,20.96714210510254,18.497173309326172,16.585420608520508,16.199350357055664,23.053428649902344
2005-08-25,1212.3699951171875,,17.38681411743164,29.79273223876953,,14.57424545288086,26.6362361907959,21.002399444580078,18.510684967041016,16.67032814025879,16.207185745239258,23.08307647705078
2005-08-26,1205.0999755859375,,17.359817504882812,29.45514678955078,,14.536246299743652,26.52522850036621,20.889558792114258,18.4161376953125,16.494853973388672,16.152299880981445,23.001543045043945
2005-08-29,1212.280029296875,,17.430017471313477,29.694536209106445,,14.637588500976562,26.604520797729492,21.016511917114258,18.53094482421875,16.62504005432129,16.262081146240234,23.231332778930664
2005-08-30,1208.4100341796875,,17.403024673461914,30.246919631958008,,14.561585426330566,26.33489990234375,20.847244262695312,18.355363845825195,16.477867126464844,16.262081146240234,23.201684951782227
2005-08-31,1220.3299560546875,,17.538009643554688,31.081661224365234,,14.61225700378418,26.564870834350586,21.002399444580078,18.53094482421875,16.664669036865234,16.34832763671875,23.438888549804688
2005-09-01,1221.5899658203125,,17.81339454650879,31.891830444335938,,14.593257904052734,26.30318832397461,20.917770385742188,18.584964752197266,16.70429039001465,16.30912208557129,23.446306228637695
2005-09-02,1218.02001953125,,17.81878662109375,31.271923065185547,,14.618583679199219,26.20802879333496,20.988292694091797,18.571456909179688,16.692974090576172,16.262081146240234,23.431474685668945
2005-09-06,1233.3900146484375,,17.986173629760742,31.492889404296875,,14.776932716369629,26.660032272338867,21.23514175415039,18.699779510498047,16.896747589111328,16.450252532958984,23.80210304260254
2005-09-07,1236.3599853515625,,17.996978759765625,31.541980743408203,,14.78960132598877,26.8503475189209,21.319761276245117,18.814571380615234,16.857126235961914,16.450252532958984,23.9577693939209
2005-09-08,1231.6700439453125,,17.840389251708984,31.5849552154541,,14.732596397399902,26.596590042114258,21.199865341186523,18.713279724121094,16.760894775390625,16.489456176757812,23.94294548034668
2005-09-09,1241.47998046875,,18.050973892211914,32.40740966796875,,14.795928001403809,26.818622589111328,21.319761276245117,18.909130096435547,16.90807342529297,16.50515365600586,24.024494171142578
2005-09-12,1240.56005859375,,18.034772872924805,31.744535446166992,,14.827604293823242,26.889997482299805,21.45376968383789,18.956403732299805,16.959014892578125,16.544349670410156,23.94294548034668
2005-09-13,1231.199951171875,,17.878185272216797,31.474477767944336,,14.688258171081543,26.501432418823242,21.362083435058594,18.753808975219727,16.81749725341797,16.560033798217773,23.6909122467041
2005-09-14,1227.1600341796875,,17.942981719970703,31.86730194091797,,14.593257904052734,26.255605697631836,21.199865341186523,18.821327209472656,16.80052375793457,16.38753318786621,23.62420082092285
2005-09-15,1227.72998046875,,18.110366821289062,31.86730194091797,,14.65025520324707,26.30318832397461,21.17166519165039,18.76730728149414,16.811840057373047,16.34832763671875,23.609373092651367
2005-09-16,1237.9100341796875,,18.27412223815918,32.17998504638672,,14.691633224487305,26.326223373413086,21.318939208984375,18.897687911987305,17.052106857299805,16.450252532958984,23.792285919189453
2005-09-19,1231.02001953125,,18.2197265625,33.029415130615234,,14.602513313293457,26.008472442626953,21.03571891784668,18.761873245239258,16.89838409423828,16.31696319580078,23.621280670166016
2005-09-20,1221.3399658203125,,18.148996353149414,32.71549606323242,,14.513398170471191,25.555667877197266,20.894105911254883,18.4766788482666,16.807281494140625,16.25423812866211,23.44283103942871
2005-09-21,1210.199951171875,,17.833452224731445,33.17714309692383,,14.335161209106445,25.15052032470703,20.823314666748047,18.266176223754883,16.528305053710938,16.058216094970703,23.331308364868164
2005-09-22,1214.6199951171875,,17.735532760620117,32.930931091308594,,14.443375587463379,25.555667877197266,20.90827178955078,18.374828338623047,16.6535587310791,16.120939254760742,23.383350372314453
2005-09-23,1215.2900390625,,17.779048919677734,32.352325439453125,,14.468832969665527,25.650991439819336,21.06403923034668,18.388404846191406,16.710494995117188,16.128786087036133,23.398221969604492
2005-09-26,1215.6300048828125,,17.925945281982422,32.9432258605957,,14.417909622192383,25.619220733642578,21.03571891784668,18.36802864074707,16.61939811706543,16.10526466369629,23.36104393005371
2005-09-27,1215.6600341796875,,17.93138313293457,32.967872619628906,,14.570687294006348,25.61127281188965,21.149003982543945,18.36802864074707,16.67633628845215,16.050371170043945,23.227218627929688
